"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southampton","Local authority","E06000045","All","94","%","18","17"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southampton","Local authority","E06000045","Boys","100","%","7","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southampton","Local authority","E06000045","Girls","91","%","11","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southend-on-Sea","Local authority","E06000033","All","86","%","7","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southend-on-Sea","Local authority","E06000033","Boys","80","%","5","4"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southend-on-Sea","Local authority","E06000033","Girls","100","%","2","2"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southwark","Local authority","E09000028","All","95","%","59","56"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southwark","Local authority","E09000028","Boys","94","%","33","31"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Southwark","Local authority","E09000028","Girls","96","%","26","25"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","St. Helens","Local authority","E08000013","All","100","%","11","11"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","St. Helens","Local authority","E08000013","Boys","100","%","5","5"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","St. Helens","Local authority","E08000013","Girls","100","%","6","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Staffordshire","Local authority","E10000028","All","100","%","26","26"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Staffordshire","Local authority","E10000028","Boys","100","%","13","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Staffordshire","Local authority","E10000028","Girls","100","%","13","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stockport","Local authority","E08000007","All","87","%","23","20"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stockport","Local authority","E08000007","Boys","91","%","11","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stockport","Local authority","E08000007","Girls","83","%","12","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","All","88","%","8","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Boys","80","%","5","4"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls","100","%","3","3"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","All","95","%","21","20"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Boys","89","%","9","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls","100","%","12","12"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","All","88","%","8","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","Boys","100","%","2","2"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","Girls","83","%","6","5"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","All","89","%","18","16"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","Boys","90","%","10","9"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","Girls","88","%","8","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","All","91","%","66","60"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","Boys","88","%","40","35"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","Girls","96","%","26","25"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Sutton","Local authority","E09000029","All","96","%","56","54"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Sutton","Local authority","E09000029","Boys","92","%","25","23"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Sutton","Local authority","E09000029","Girls","100","%","31","31"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","All","100","%","12","12"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","Boys","100","%","7","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","Girls","100","%","5","5"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Tameside","Local authority","E08000008","All","73","%","15","11"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Tameside","Local authority","E08000008","Boys","83","%","6","5"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Tameside","Local authority","E08000008","Girls","67","%","9","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","All","80","%","10","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Boys","60","%","5","3"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls","100","%","5","5"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","All","93","%","14","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","Boys","88","%","8","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","Girls","100","%","6","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Torbay","Local authority","E06000027","All","67","%","3","2"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Torbay","Local authority","E06000027","Boys","0","%","1","0"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Torbay","Local authority","E06000027","Girls","100","%","2","2"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","All","80","%","25","20"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Boys","83","%","12","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Girls","77","%","13","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","All","93","%","46","43"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","Boys","100","%","25","25"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","Girls","86","%","21","18"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","All","88","%","17","15"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","Boys","80","%","10","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","Girls","100","%","7","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","All","85","%","20","17"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","Boys","85","%","13","11"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","Girls","86","%","7","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","All","95","%","39","37"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Boys","95","%","20","19"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Girls","95","%","19","18"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","All","94","%","18","17"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Boys","89","%","9","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Girls","100","%","9","9"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Warrington","Local authority","E06000007","All","83","%","12","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Warrington","Local authority","E06000007","Boys","67","%","6","4"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Warrington","Local authority","E06000007","Girls","100","%","6","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","All","89","%","27","24"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Boys","100","%","11","11"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Girls","81","%","16","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","All","70","%","10","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Boys","80","%","5","4"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Girls","60","%","5","3"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","All","85","%","33","28"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","Boys","79","%","19","15"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","Girls","93","%","14","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","All","93","%","14","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","Boys","100","%","2","2"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","Girls","92","%","12","11"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","All","95","%","22","21"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","Boys","90","%","10","9"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","Girls","100","%","12","12"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","All","87","%","15","13"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Boys","88","%","8","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Girls","86","%","7","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","75","%","4","3"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","100","%","2","2"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","50","%","2","1"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wirral","Local authority","E08000015","All","94","%","17","16"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wirral","Local authority","E08000015","Boys","100","%","7","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wirral","Local authority","E08000015","Girls","90","%","10","9"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","All","90","%","21","19"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","Boys","82","%","11","9"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","Girls","100","%","10","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","All","100","%","16","16"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Boys","100","%","8","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Girls","100","%","8","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","All","93","%","15","14"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Boys","89","%","9","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Girls","100","%","6","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","York","Local authority","E06000014","All","92","%","13","12"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","York","Local authority","E06000014","Boys","80","%","5","4"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2011 5+1","2017-18","Academic Year","York","Local authority","E06000014","Girls","100","%","8","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","All","83","%","337","280"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","78","%","180","141"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","89","%","157","139"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","All","88","%","465","408"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Boys","86","%","245","210"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Girls","90","%","220","198"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","All","75","%","64","48"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Boys","67","%","36","24"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Girls","86","%","28","24"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","87","%","109","95"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","84","%","51","43"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","90","%","58","52"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","All","78","%","263","205"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Boys","73","%","135","99"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Girls","83","%","128","106"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bexley","Local authority","E09000004","All","88","%","311","274"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bexley","Local authority","E09000004","Boys","84","%","155","130"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bexley","Local authority","E09000004","Girls","92","%","156","144"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","All","80","%","1563","1252"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","Boys","77","%","809","619"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","Girls","84","%","754","633"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","All","88","%","73","64"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys","91","%","35","32"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","Girls","84","%","38","32"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","All","82","%","56","46"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","Boys","80","%","35","28"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","Girls","86","%","21","18"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","All","82","%","196","161"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Boys","85","%","92","78"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Girls","80","%","104","83"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","All","84","%","146","123"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Boys","82","%","68","56"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Girls","86","%","78","67"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","All","93","%","88","82"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Boys","89","%","46","41"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Girls","98","%","42","41"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","All","81","%","547","443"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Boys","75","%","268","201"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Girls","87","%","279","242"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","All","82","%","343","281"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","Boys","81","%","172","139"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","Girls","83","%","171","142"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","All","84","%","263","221"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","83","%","143","119"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","85","%","120","102"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","All","81","%","485","395"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Boys","80","%","246","198"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Girls","82","%","239","197"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","All","90","%","502","451"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Boys","87","%","253","219"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Girls","93","%","249","232"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","All","84","%","568","478"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","77","%","294","227"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","92","%","274","251"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bury","Local authority","E08000002","All","82","%","102","84"
