"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","32","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","48","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","44","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","50","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","61","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","50","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","46","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","44","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","46","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","35","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","47","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","43","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","28","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","28","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","26","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","30","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","28","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","32","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","49","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","46","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","33","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","55","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","57","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","44","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","48","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","45","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","48","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","20","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","38","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","26","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","49","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","52","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","26","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","32","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","35","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","26","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","34","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","44","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","48","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","35","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","55","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","67","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","39","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","49","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","49","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Children","51","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","13","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","39","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","31","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","22","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","34","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","44","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","49","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","30","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","39","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","36","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2017/18; 2018/19; 2019/20","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","36","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","13","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","37","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","34","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Working-age","43","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
