"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","Disabled","25.5","8.9","16100","63200","232"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","Non-disabled","3","1","25900","876400","3037"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","All","23.4","3.1","93100","398000","1842"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","Disabled","51.3","7.4","47200","92000","438"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","Non-disabled","14.9","3","45200","302300","1388"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","All","28.7","4.4","60700","211400","1017"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","Disabled","53.2","9.5","28300","53100","262"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","Non-disabled","20.6","4.6","32100","156000","747"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","All","17.3","4.1","32400","186600","825"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","Disabled","48.8","11.7","19000","38800","176"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","Non-disabled","9","3.5","13100","146400","641"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","All","All","16.9","1.1","462400","2743500","10453"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","All","Disabled","37.4","4.3","107800","288500","1189"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","All","Non-disabled","14.4","1.1","350600","2434000","9187"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Female","All","22.8","1.7","330100","1450800","5804"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Female","Disabled","38.9","5.5","68900","177100","753"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Female","Non-disabled","20.6","1.8","259400","1261600","5007"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Male","All","10.2","1.4","132200","1292700","4649"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Male","Disabled","35","7.1","39000","111400","436"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Male","Non-disabled","7.8","1.3","91200","1172400","4180"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","All","15.6","4.8","27800","177600","551"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","Non-disabled","13.7","4.8","22100","161100","495"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","All","14.8","3.6","39800","269500","955"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","Non-disabled","12.1","3.5","29100","240800","851"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","London","All","16-64","All","All","17.6","2.2","180400","1025700","2929"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","London","All","16-64","All","Disabled","40.8","8.3","44300","108600","335"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","London","All","16-64","All","Non-disabled","14.8","2.2","134300","906000","2563"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North East","All","16-64","All","All","20","8.1","6300","31700","232"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North East","All","16-64","All","Non-disabled","16.7","8.1","4700","28300","205"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North West","All","16-64","All","All","18.8","4","34600","183500","898"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North West","All","16-64","All","Disabled","45.8","15.3","8600","18700","102"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North West","All","16-64","All","Non-disabled","15.8","4","25900","164100","791"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","All","17.7","3.9","34100","192400","913"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","Disabled","37.7","14.2","8300","22000","112"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","Non-disabled","14.8","3.9","25200","169500","797"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South East","All","16-64","All","All","15.5","2.8","54900","355000","1567"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South East","All","16-64","All","Disabled","26.5","9.9","10700","40200","190"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South East","All","16-64","All","Non-disabled","13.9","2.9","43300","311200","1367"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South West","All","16-64","All","All","14.9","4.1","24400","164200","714"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South West","All","16-64","All","Non-disabled","13","4.2","19000","145900","625"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","All","18","5.4","9000","49800","489"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","Non-disabled","15.8","5.5","6900","43700","419"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","All","17.6","4.7","29400","167500","629"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","Non-disabled","14.3","4.6","21600","150900","566"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","All","17.1","4.9","21700","126600","576"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","16.4","5.1","18400","112500","508"
"Inactive","Percentage of individuals inactive","White Other","Detailed","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","All","All","38.3","0.6","2675700","6979500","24458"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","All","Disabled","52.5","1.8","452100","861100","3051"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","All","Non-disabled","36","0.6","2185600","6065900","21213"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","All","unknown","72.4","6.3","38000","52500","194"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Female","All","39.7","0.9","1359700","3423000","12208"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Female","Disabled","50.2","2.4","237900","473600","1696"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Female","Non-disabled","37.7","0.9","1101700","2922600","10410"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Female","unknown","75.2","8.4","20100","26800","102"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Male","All","37","0.9","1316000","3556500","12250"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Male","Disabled","55.3","2.6","214200","387400","1355"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Male","Non-disabled","34.5","0.9","1083900","3143300","10803"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","16-24","16-64","Male","unknown","69.4","9.4","17900","25700","92"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","All","All","13.9","0.2","2940500","21100400","84040"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","All","Disabled","37.2","0.8","1193100","3207700","13527"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","All","Non-disabled","9.6","0.2","1713600","17764300","69967"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","All","unknown","26.3","3.7","33800","128300","546"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Female","All","20.3","0.4","2163500","10633200","44837"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Female","Disabled","40.1","1.1","735200","1831500","8015"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Female","Non-disabled","16.1","0.4","1409700","8734100","36516"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Female","unknown","27.6","5","18600","67600","306"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Male","All","7.4","0.3","777000","10467200","39203"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Male","Disabled","33.3","1.2","457900","1376200","5512"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Male","Non-disabled","3.4","0.2","303900","9030200","33451"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","25-49","16-64","Male","unknown","24.9","5.5","15100","60700","240"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","All","All","27.4","0.4","3233700","11810000","57342"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","All","Disabled","53.3","0.8","1654200","3102300","15645"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","All","Non-disabled","18","0.4","1546900","8616000","41236"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","All","unknown","35.5","4.4","32600","91700","461"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Female","All","32.9","0.5","1979500","6010100","30004"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Female","Disabled","56.2","1","955300","1700900","8743"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Female","Non-disabled","23.6","0.6","1005000","4256700","20987"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Female","unknown","36.5","5.7","19200","52600","274"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Male","All","21.6","0.5","1254100","5799800","27338"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Male","Disabled","49.9","1.2","698900","1401400","6902"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Male","Non-disabled","12.4","0.5","541900","4359300","20249"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","50-64","16-64","Male","unknown","34.1","6.8","13300","39100","187"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","All","All","22.2","0.2","8849900","39889800","165840"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","All","Disabled","46","0.5","3299500","7171100","32223"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","All","Non-disabled","16.8","0.2","5446100","32446200","132416"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","All","unknown","38.3","2.7","104300","272500","1201"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Female","All","27.4","0.3","5502800","20066300","87049"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Female","Disabled","48.1","0.7","1928400","4006000","18454"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Female","Non-disabled","22.1","0.3","3516400","15913400","67913"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Female","unknown","39.5","3.7","58000","146900","682"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Male","All","16.9","0.3","3347100","19823400","78791"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Male","Disabled","43.3","0.8","1371100","3165100","13769"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Male","Non-disabled","11.7","0.2","1929700","16532800","64503"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","All","All","16-64","Male","unknown","36.9","4.2","46300","125600","519"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East Midlands","All","16-64","All","All","21.9","0.9","642300","2929600","8505"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East Midlands","All","16-64","All","Disabled","43.7","2.4","240100","549700","1688"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East Midlands","All","16-64","All","Non-disabled","16.5","0.9","387300","2354000","6729"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East Midlands","All","16-64","All","unknown","57.7","10.3","15000","25900","88"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East of England","All","16-64","All","All","20.1","0.7","749700","3737400","11167"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East of England","All","16-64","All","Disabled","41.6","2.2","263200","632500","1989"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East of England","All","16-64","All","Non-disabled","15.5","0.7","477300","3077500","9090"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","East of England","All","16-64","All","unknown","33.9","9.9","9300","27300","88"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","London","All","16-64","All","All","21.8","0.6","1290300","5920900","15646"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","London","All","16-64","All","Disabled","44.7","2","386400","863900","2453"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","London","All","16-64","All","Non-disabled","17.7","0.7","884100","5002300","13054"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","London","All","16-64","All","unknown","36.2","8","19900","54800","139"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North East","All","16-64","All","All","24.5","0.8","403200","1648600","10280"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North East","All","16-64","All","Disabled","51.9","2","180900","348900","2290"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North East","All","16-64","All","Non-disabled","16.9","0.8","217900","1290200","7923"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North East","All","16-64","All","unknown","45.7","11.9","4300","9500","67"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North West","All","16-64","All","All","24.5","0.6","1101600","4502500","21288"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North West","All","16-64","All","Disabled","51.7","1.4","465200","899600","4628"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North West","All","16-64","All","Non-disabled","17.6","0.6","629200","3580000","16545"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","North West","All","16-64","All","unknown","31.5","8.5","7200","22900","115"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Scotland","All","16-64","All","All","23.3","0.6","799400","3435500","20731"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Scotland","All","16-64","All","Disabled","52.6","1.5","342200","650900","4125"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Scotland","All","16-64","All","Non-disabled","16.3","0.6","449600","2764400","16469"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Scotland","All","16-64","All","unknown","38","8.1","7700","20100","137"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South East","All","16-64","All","All","19","0.5","1053800","5531800","19899"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South East","All","16-64","All","Disabled","38.2","1.6","356500","933600","3427"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South East","All","16-64","All","Non-disabled","15","0.5","685900","4564800","16336"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South East","All","16-64","All","unknown","34","8","11400","33500","136"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South West","All","16-64","All","All","19.7","0.7","653400","3311600","13263"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South West","All","16-64","All","Disabled","38.6","1.9","238100","616000","2547"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South West","All","16-64","All","Non-disabled","15.3","0.7","410400","2677500","10640"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","South West","All","16-64","All","unknown","27","10","4900","18200","76"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Wales","All","16-64","All","All","25.2","0.6","481200","1908900","17746"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Wales","All","16-64","All","Disabled","51.7","1.6","205800","397800","3868"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Wales","All","16-64","All","Non-disabled","18","0.6","269100","1494300","13704"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Wales","All","16-64","All","unknown","37.5","7.2","6300","16800","174"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","West Midlands","All","16-64","All","All","24.6","0.7","882000","3584200","13646"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","West Midlands","All","16-64","All","Disabled","49.5","2","308000","622200","2482"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","West Midlands","All","16-64","All","Non-disabled","19.2","0.7","562800","2935500","11059"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","West Midlands","All","16-64","All","unknown","42.2","9.4","11200","26500","105"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","All","23.5","0.7","792900","3378800","13669"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","Disabled","47.7","1.9","313300","656100","2726"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","17.5","0.7","472400","2705800","10867"
"Inactive","Percentage of individuals inactive","All","All","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","unknown","42.7","11.1","7200","16900","76"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","All","All","60.3","3.4","363800","603100","1962"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","All","Disabled","66.8","12.6","28200","42200","134"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","All","Non-disabled","59.7","3.6","333200","557900","1818"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Female","All","61.3","4.8","182800","298100","987"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Female","Non-disabled","61.2","5","166900","272800","907"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Male","All","59.4","4.9","181000","304900","975"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Male","Non-disabled","58.3","5.1","166300","285100","911"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","All","23.1","1.5","464700","2009700","7317"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","Disabled","42.4","5","104800","247200","952"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","Non-disabled","20.4","1.6","356700","1751200","6319"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","All","39","2.4","387000","993600","3861"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","Disabled","56.5","6.6","74600","131900","536"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","Non-disabled","36.2","2.6","310000","856800","3303"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","All","7.6","1.4","77700","1016100","3456"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","Disabled","26.2","6.7","30200","115300","416"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","Non-disabled","5.2","1.3","46700","894400","3016"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","All","32.6","3.1","166900","512300","2132"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","Disabled","57.9","5.8","93700","161800","704"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","Non-disabled","20.3","3.3","70200","345000","1409"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","All","45.9","4.7","116800","254300","1084"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","Disabled","71","7.2","61100","86100","382"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","Non-disabled","32.7","5.5","54000","165200","691"
"Inactive","Percentage of individuals inactive","Asian","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
