"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Southwark","Local authority","E09000028","Girls","90","%","21","19"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Darlington","Local authority","E06000005","All","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","St. Helens","Local authority","E08000013","Boys","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","St. Helens","Local authority","E08000013","Girls","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Tameside","Local authority","E08000008","All","75","%","12","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Staffordshire","Local authority","E10000028","Boys","81","%","16","13"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Staffordshire","Local authority","E10000028","Girls","89","%","19","17"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Westminster","Local authority","E09000033","All","75","%","24","18"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stockport","Local authority","E08000007","Boys","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stockport","Local authority","E08000007","Girls","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wigan","Local authority","E08000010","All","75","%","16","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Boys","40","%","5","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicester","Local authority","E06000016","All","74","%","19","14"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Boys","77","%","13","10"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","All","74","%","23","17"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","All","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","Boys","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","Girls","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","County Durham","Local authority","E06000047","All","73","%","26","19"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Surrey","Local authority","E10000030","Boys","90","%","39","35"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Surrey","Local authority","E10000030","Girls","82","%","33","27"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cumbria","Local authority","E10000006","All","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sutton","Local authority","E09000029","Boys","86","%","22","19"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sutton","Local authority","E09000029","Girls","96","%","25","24"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brent","Local authority","E09000005","All","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Swindon","Local authority","E06000030","Boys","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Swindon","Local authority","E06000030","Girls","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Luton","Local authority","E06000032","All","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Tameside","Local authority","E08000008","Boys","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Tameside","Local authority","E08000008","Girls","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Peterborough","Local authority","E06000031","All","71","%","14","10"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Boys","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Walsall","Local authority","E08000030","All","71","%","14","10"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","Boys","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","Girls","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","All","70","%","10","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Torbay","Local authority","E06000027","Boys","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Torbay","Local authority","E06000027","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Dudley","Local authority","E08000027","All","70","%","10","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Boys","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Girls","89","%","18","16"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","All","69","%","13","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Trafford","Local authority","E08000009","Boys","70","%","30","21"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Trafford","Local authority","E08000009","Girls","93","%","28","26"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Haringey","Local authority","E09000014","All","69","%","36","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","Boys","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","Girls","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Walsall","Local authority","E08000030","Boys","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Walsall","Local authority","E08000030","Girls","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","All","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Boys","94","%","17","16"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Girls","94","%","16","15"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bolton","Local authority","E08000001","All","67","%","12","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Boys","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Girls","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","East Riding of Yorkshire","Local authority","E06000011","All","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Warrington","Local authority","E06000007","Boys","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Warrington","Local authority","E06000007","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","All","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Boys","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Girls","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","All","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Boys","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","York","Local authority","E06000014","All","64","%","11","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","Boys","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","Girls","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","All","63","%","8","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Westminster","Local authority","E09000033","Boys","67","%","12","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Westminster","Local authority","E09000033","Girls","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oldham","Local authority","E08000004","All","63","%","16","10"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wigan","Local authority","E08000010","Boys","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wigan","Local authority","E08000010","Girls","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Boys","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Salford","Local authority","E08000006","All","57","%","7","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","All","57","%","7","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wirral","Local authority","E08000015","Boys","75","%","12","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wirral","Local authority","E08000015","Girls","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","All","54","%","13","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","Boys","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","Girls","87","%","15","13"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","All","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Boys","75","%","16","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Girls","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Middlesbrough","Local authority","E06000002","All","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Boys","56","%","9","5"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Girls","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","Poole","Local authority","E06000029","All","50","%","6","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","York","Local authority","E06000014","Boys","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Chinese","ONS 2011 18+1","2017-18","Academic Year","York","Local authority","E06000014","Girls","50","%","6","3"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","City of London","Local authority","E09000001","All","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","72","%","181","131"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","83","%","144","119"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Rutland","Local authority","E06000017","All","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Boys","79","%","222","175"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Girls","86","%","249","213"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","North Lincolnshire","Local authority","E06000013","All","90","%","40","36"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Boys","71","%","35","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Girls","72","%","25","18"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","90","%","140","126"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","71","%","63","45"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","75","%","36","27"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","All","86","%","49","42"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Boys","65","%","117","76"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Girls","77","%","120","92"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Northumberland","Local authority","E06000057","All","86","%","73","63"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bexley","Local authority","E09000004","Boys","80","%","139","111"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bexley","Local authority","E09000004","Girls","83","%","112","93"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","All","86","%","285","244"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","Boys","69","%","844","582"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","Girls","79","%","771","609"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","All","85","%","252","213"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys","73","%","33","24"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","Girls","88","%","41","36"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","85","%","194","165"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","Boys","83","%","23","19"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","Girls","81","%","31","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","All","85","%","40","34"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Boys","83","%","83","69"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Girls","83","%","83","69"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Darlington","Local authority","E06000005","All","84","%","31","26"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Boys","73","%","77","56"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Girls","82","%","74","61"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","East Riding of Yorkshire","Local authority","E06000011","All","84","%","90","76"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Boys","83","%","53","44"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Girls","84","%","50","42"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","All","84","%","112","94"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Boys","72","%","256","184"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Girls","74","%","227","168"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","All","83","%","166","138"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","Boys","73","%","134","98"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","Girls","86","%","141","121"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","All","83","%","103","86"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","74","%","173","128"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","82","%","137","113"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Halton","Local authority","E06000006","All","83","%","42","35"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Boys","69","%","235","162"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Girls","77","%","233","179"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Hampshire","Local authority","E10000014","All","83","%","653","542"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Boys","81","%","246","199"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Girls","83","%","213","176"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Haringey","Local authority","E09000014","All","83","%","382","318"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","76","%","273","207"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","84","%","268","225"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Kent","Local authority","E10000016","All","83","%","1004","832"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bury","Local authority","E08000002","Boys","67","%","64","43"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Bury","Local authority","E08000002","Girls","73","%","60","44"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","South Gloucestershire","Local authority","E06000025","All","83","%","198","164"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","Boys","72","%","53","38"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","Girls","67","%","61","41"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","All","83","%","866","716"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","Boys","77","%","228","175"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","Girls","81","%","215","174"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","All","83","%","161","134"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Camden","Local authority","E09000007","Boys","74","%","123","91"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Camden","Local authority","E09000007","Girls","85","%","108","92"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Mixed","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","All","82","%","471","388"
