"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Mean","451","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Mean","454","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Mean","455","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Mean","414","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Mean","404","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Mean","351","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Mean","381","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Mean","529","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Mean","457","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Mean","461","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Mean","462","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Mean","419","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Mean","432","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Mean","351","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Mean","366","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Mean","508","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Mean","465","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Mean","469","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Mean","470","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Mean","424","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Mean","446","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Mean","353","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Mean","364","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Mean","531","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Mean","465","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Mean","470","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Mean","471","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Mean","421","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Mean","429","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Mean","337","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Mean","342","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Mean","495","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Mean","467","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Mean","472","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Mean","473","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Mean","420","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Mean","480","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Mean","370","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Mean","345","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Mean","443","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","All","ONS 5+2","Mean","467","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Mean","473","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Mean","475","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White Other","ONS 5+2","Mean","408","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Mixed","ONS 5+2","Mean","436","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Black","ONS 5+2","Mean","354","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Asian","ONS 5+2","Mean","334","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Other","ONS 5+2","Mean","436","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","Median","348","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Median","350","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Median","350","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","Median","333","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","Median","311","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","Black","ONS 5+2","Median","281","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","Median","270","£",""
"Net income BHC, £ per week","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","Median","315","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","Median","351","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Median","353","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Median","354","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","Median","315","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","Median","382","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","Black","ONS 5+2","Median","291","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","Median","284","£",""
"Net income BHC, £ per week","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","Median","308","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","All","ONS 5+2","Median","349","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Median","352","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Median","353","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","Median","307","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Black","ONS 5+2","Median","278","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","Median","277","£",""
"Net income BHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","Median","302","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Median","347","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Median","350","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Median","352","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Median","300","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Median","285","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Median","285","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Median","290","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Median","352","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Median","355","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Median","356","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Median","323","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Median","396","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Median","282","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Median","275","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Median","341","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Median","356","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Median","358","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Median","359","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Median","328","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Median","391","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Median","285","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Median","271","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Median","310","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Median","362","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Median","366","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Median","367","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Median","336","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Median","362","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Median","284","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Median","274","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Median","323","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Median","362","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Median","366","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Median","368","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Median","333","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Median","320","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Median","288","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Median","270","£",""
"Net income BHC, £ per week","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Median","311","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Median","363","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Median","368","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Median","369","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Median","325","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Median","329","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Median","296","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Median","275","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Median","321","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","All","ONS 5+2","Median","363","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Median","369","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Median","370","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White Other","ONS 5+2","Median","315","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Mixed","ONS 5+2","Median","327","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Black","ONS 5+2","Median","300","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Asian","ONS 5+2","Median","272","£",""
"Net income BHC, £ per week","2017/18; 2018/19; 2019/20","3-Year average","Other","ONS 5+2","Median","304","£",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","All","ONS 5+2","Count","27,044","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","White All","ONS 5+2","Count","26,273","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","White British","ONS 5+2","Count","25,543","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","White Other","ONS 5+2","Count","730","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","Mixed","ONS 5+2","Count","60","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","Black","ONS 5+2","Count","218","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","Asian","ONS 5+2","Count","383","",""
"Sample Sizes","2008/09; 2009/10; 2010/11","3-Year sum","Other","ONS 5+2","Count","110","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","All","ONS 5+2","Count","25,319","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","White All","ONS 5+2","Count","24,527","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","White British","ONS 5+2","Count","23,889","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","White Other","ONS 5+2","Count","638","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","Mixed","ONS 5+2","Count","50","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","Black","ONS 5+2","Count","212","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","Asian","ONS 5+2","Count","417","",""
"Sample Sizes","2009/10; 2010/11; 2011/12","3-Year sum","Other","ONS 5+2","Count","113","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","All","ONS 5+2","Count","23,443","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","White All","ONS 5+2","Count","22,663","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","White British","ONS 5+2","Count","22,114","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","White Other","ONS 5+2","Count","549","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Mixed","ONS 5+2","Count","41","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Black","ONS 5+2","Count","213","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Asian","ONS 5+2","Count","416","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Other","ONS 5+2","Count","110","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","All","ONS 5+2","Count","21,452","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White All","ONS 5+2","Count","20,721","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White British","ONS 5+2","Count","20,275","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White Other","ONS 5+2","Count","446","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Mixed","ONS 5+2","Count","43","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Black","ONS 5+2","Count","211","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Asian","ONS 5+2","Count","388","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Other","ONS 5+2","Count","89","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","All","ONS 5+2","Count","21,120","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","White All","ONS 5+2","Count","20,391","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","White British","ONS 5+2","Count","19,963","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","White Other","ONS 5+2","Count","428","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Mixed","ONS 5+2","Count","56","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Black","ONS 5+2","Count","223","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Asian","ONS 5+2","Count","380","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Other","ONS 5+2","Count","70","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","All","ONS 5+2","Count","20,762","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White All","ONS 5+2","Count","20,018","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White British","ONS 5+2","Count","19,603","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White Other","ONS 5+2","Count","415","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Mixed","ONS 5+2","Count","70","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Black","ONS 5+2","Count","223","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Asian","ONS 5+2","Count","386","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Other","ONS 5+2","Count","65","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","All","ONS 5+2","Count","20,479","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","White All","ONS 5+2","Count","19,746","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","White British","ONS 5+2","Count","19,353","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","White Other","ONS 5+2","Count","393","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Mixed","ONS 5+2","Count","65","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Black","ONS 5+2","Count","223","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Asian","ONS 5+2","Count","384","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Other","ONS 5+2","Count","61","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","All","ONS 5+2","Count","20,492","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","White All","ONS 5+2","Count","19,762","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","White British","ONS 5+2","Count","19,357","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","White Other","ONS 5+2","Count","405","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","Mixed","ONS 5+2","Count","58","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","Black","ONS 5+2","Count","217","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","Asian","ONS 5+2","Count","386","",""
"Sample Sizes","2015/16; 2016/17; 2017/18","3-Year sum","Other","ONS 5+2","Count","69","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","All","ONS 5+2","Count","20,588","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","White All","ONS 5+2","Count","19,833","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","White British","ONS 5+2","Count","19,426","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","White Other","ONS 5+2","Count","407","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","Mixed","ONS 5+2","Count","55","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","Black","ONS 5+2","Count","215","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","Asian","ONS 5+2","Count","421","",""
"Sample Sizes","2016/17; 2017/18; 2018/19","3-Year sum","Other","ONS 5+2","Count","64","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","All","ONS 5+2","Count","20,540","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","White All","ONS 5+2","Count","19,727","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","White British","ONS 5+2","Count","19,286","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","White Other","ONS 5+2","Count","441","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","Mixed","ONS 5+2","Count","57","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","Black","ONS 5+2","Count","211","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","Asian","ONS 5+2","Count","464","",""
"Sample Sizes","2017/18; 2018/19; 2019/20","3-Year sum","Other","ONS 5+2","Count","81","",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","98","%",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
