"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","8","%","561","46"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","58","%","4124","2405"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","18","%","4124","738"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","59","%","4528","2650"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","14","%","4528","622"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","59","%","519","308"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","7","%","519","38"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","58","%","4009","2342"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","15","%","4009","584"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","76","%","490459","370897"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","21","%","490459","105350"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","58","%","75554","44066"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","10","%","75554","7524"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","79","%","414905","326831"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","24","%","414905","97826"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","75","%","251265","187847"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","24","%","251265","59913"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","57","%","38785","22127"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","11","%","38785","4336"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","78","%","212480","165720"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","26","%","212480","55577"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","77","%","239194","183050"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","19","%","239194","45437"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","60","%","36769","21939"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","9","%","36769","3188"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","80","%","202425","161111"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","21","%","202425","42249"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","76","%","437845","332611"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","22","%","437845","94562"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","59","%","70589","41403"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","10","%","70589","7040"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","79","%","367256","291208"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","24","%","367256","87522"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","75","%","224357","168481"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","24","%","224357","53708"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","57","%","36220","20788"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","11","%","36220","4060"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","79","%","188137","147693"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","26","%","188137","49648"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","77","%","213488","164130"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","19","%","213488","40854"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","60","%","34369","20615"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","9","%","34369","2980"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","80","%","179119","143515"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","21","%","179119","37874"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","34","%","2529","855"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","4","%","2529","100"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","29","%","829","241"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","3","%","829","24"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","36","%","1700","614"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","4","%","1700","76"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","34","%","1306","441"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","4","%","1306","50"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","29","%","444","128"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","2","%","444","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","36","%","862","313"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","5","%","862","40"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","34","%","1223","414"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","4","%","1223","50"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","29","%","385","113"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","4","%","385","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","36","%","838","301"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","4","%","838","36"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","79","%","1578","1250"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","26","%","1578","417"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","53","%","241","128"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","6","%","241","15"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","84","%","1337","1122"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","30","%","1337","402"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","78","%","780","608"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","29","%","780","230"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","53","%","118","62"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","8","%","118","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","82","%","662","546"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","33","%","662","221"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","80","%","798","642"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","23","%","798","187"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","54","%","123","66"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","5","%","123","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","85","%","675","576"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","27","%","675","181"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","37","%","682","254"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","4","%","682","26"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","33","%","411","135"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","2","%","411","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","44","%","271","119"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","7","%","271","18"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","34","%","335","113"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","4","%","335","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","31","%","214","67"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","2","%","214","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","38","%","121","46"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","7","%","121","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","41","%","347","141"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","4","%","347","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","35","%","197","68"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","2","%","197","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","49","%","150","73"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","7","%","150","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","75","%","47825","35927"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","21","%","47825","10245"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","62","%","3484","2159"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","13","%","3484","437"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","76","%","44341","33768"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","22","%","44341","9808"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","74","%","24487","18204"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","24","%","24487","5913"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","60","%","1789","1082"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","1789","253"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","75","%","22698","17122"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","25","%","22698","5660"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","76","%","23338","17723"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","19","%","23338","4332"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","64","%","1695","1077"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","11","%","1695","184"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","77","%","21643","16646"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","19","%","21643","4148"
