"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","84","%","100","84"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","88","%","1319","1167"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","93","%","1429","1325"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","94","%","100","94"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","93","%","1329","1231"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","90","%","19314","17304"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","81","%","1250","1008"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","90","%","18064","16296"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","87","%","9846","8521"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","77","%","625","479"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","87","%","9221","8042"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","93","%","9468","8783"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","85","%","625","529"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","93","%","8843","8254"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","80","%","38356","30679"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","68","%","9114","6162"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","84","%","29242","24517"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","75","%","19336","14532"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","60","%","4631","2797"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","80","%","14705","11735"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","85","%","19020","16147"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","75","%","4483","3365"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","88","%","14537","12782"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","81","%","13904","11318"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","69","%","2940","2039"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","85","%","10964","9279"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","77","%","7040","5447"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","63","%","1460","915"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","5580","4532"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","86","%","6864","5871"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","76","%","1480","1124"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","88","%","5384","4747"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","85","%","8854","7524"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","71","%","1553","1099"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","88","%","7301","6425"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","81","%","4484","3640"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","64","%","843","540"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","85","%","3641","3100"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","89","%","4370","3884"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","79","%","710","559"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","91","%","3660","3325"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","80","%","5448","4363"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","70","%","1349","945"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","83","%","4099","3418"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","74","%","2643","1952"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","61","%","653","397"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","78","%","1990","1555"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","86","%","2805","2411"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","79","%","696","548"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","88","%","2109","1863"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","74","%","10150","7474"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","64","%","3272","2079"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","78","%","6878","5395"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","68","%","5169","3493"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","56","%","1675","945"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","73","%","3494","2548"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","80","%","4981","3981"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","71","%","1597","1134"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","3384","2847"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","77","%","12705","9752"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","67","%","3276","2197"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","80","%","9429","7555"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","73","%","6561","4804"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","63","%","1731","1094"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","77","%","4830","3710"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","81","%","6144","4948"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","71","%","1545","1103"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","4599","3845"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","82","%","28978","23689"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","76","%","5489","4167"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","83","%","23489","19522"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","78","%","14831","11583"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","72","%","2835","2039"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","80","%","11996","9544"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","86","%","14147","12106"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","80","%","2654","2128"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","87","%","11493","9978"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","61","%","6475","3963"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","61","%","854","524"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","61","%","5621","3439"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","57","%","3372","1913"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","54","%","460","250"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","57","%","2912","1663"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","66","%","3098","2050"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","70","%","394","274"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","66","%","2704","1776"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","0","%","5","0"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","0","%","5","0"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","77","%","474231","363308"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","59","%","74521","43979"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","80","%","399710","319329"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","72","%","242457","174736"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","53","%","38111","20152"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","76","%","204346","154584"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","81","%","231774","188572"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","65","%","36410","23827"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","195364","164745"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","77","%","426212","328012"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","59","%","69147","40982"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","80","%","357065","287030"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","72","%","217819","157670"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","53","%","35336","18743"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","76","%","182483","138927"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","82","%","208393","170342"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","66","%","33811","22239"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","85","%","174582","148103"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","29","%","2320","669"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","26","%","881","230"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","31","%","1439","439"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","24","%","1212","296"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","23","%","457","107"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","25","%","755","189"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","34","%","1108","373"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","29","%","424","123"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","37","%","684","250"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","82","%","1692","1382"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","60","%","291","175"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","86","%","1401","1207"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","79","%","864","679"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","54","%","150","81"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","84","%","714","598"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","85","%","828","703"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","67","%","141","94"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","89","%","687","609"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","37","%","473","173"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","32","%","328","105"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","47","%","145","68"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","31","%","238","73"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","26","%","160","41"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","41","%","78","32"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","43","%","235","100"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","38","%","168","64"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","54","%","67","36"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","76","%","43534","33072"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","64","%","3874","2487"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","77","%","39660","30585"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","72","%","22324","16018"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","59","%","2008","1180"
