"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","15","%","8162","1189"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","7","%","1639","115"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","16","%","6523","1074"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","22","%","7659","1661"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","12","%","1406","173"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","24","%","6253","1488"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","21","%","10377","2162"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","9","%","1564","139"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","23","%","8813","2023"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","17","%","5325","881"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","6","%","773","43"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","18","%","4552","838"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","25","%","5052","1281"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","12","%","791","96"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","28","%","4261","1185"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","16","%","5875","968"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","10","%","1292","132"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","18","%","4583","836"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","12","%","2979","364"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","7","%","648","43"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","14","%","2331","321"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","21","%","2896","604"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","14","%","644","89"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","23","%","2252","515"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","11","%","10622","1195"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","7","%","3439","252"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","13","%","7183","943"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","8","%","5430","438"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","4","%","1739","78"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","10","%","3691","360"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","15","%","5192","757"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","10","%","1700","174"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","17","%","3492","583"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","12","%","12672","1480"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","7","%","2911","205"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","13","%","9761","1275"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","9","%","6561","607"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","5","%","1512","82"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","10","%","5049","525"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","14","%","6111","873"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","9","%","1399","123"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","16","%","4712","750"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","12","%","28870","3348"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","9","%","4694","415"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","12","%","24176","2933"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","8","%","14580","1194"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","6","%","2334","141"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","9","%","12246","1053"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","15","%","14290","2154"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","12","%","2360","274"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","16","%","11930","1880"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","10","%","9213","929"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","6","%","1080","62"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","11","%","8133","867"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","8","%","4685","367"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","4","%","561","23"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","8","%","4124","344"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","12","%","4528","562"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","8","%","519","39"
"Percentage of pupils reaching the higher standard in key stage 1 writing","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","13","%","4009","523"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","14","%","490459","70706"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","6","%","75554","4227"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","16","%","414905","66479"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","11","%","251265","26989"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","4","%","38785","1409"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","12","%","212480","25580"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","18","%","239194","43717"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","8","%","36769","2818"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","20","%","202425","40899"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","15","%","437845","63955"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","6","%","70589","3953"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","16","%","367256","60002"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","11","%","224357","24431"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","4","%","36220","1320"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","12","%","188137","23111"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","19","%","213488","39524"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","8","%","34369","2633"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","21","%","179119","36891"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","2","%","2529","45"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","2","%","829","17"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","2","%","1700","28"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","1","%","1306","10"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","1","%","444","3"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","1","%","862","7"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","3","%","1223","35"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","4","%","385","14"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","3","%","838","21"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","19","%","1578","301"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","3","%","241","8"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","22","%","1337","293"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","14","%","780","109"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","0","%","118","0"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","16","%","662","109"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","24","%","798","192"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","7","%","123","8"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","27","%","675","184"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","2","%","682","17"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","1","%","411","6"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","4","%","271","11"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","2","%","335","6"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","0","%","214","1"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","4","%","121","5"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","3","%","347","11"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","3","%","197","5"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","4","%","150","6"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","13","%","47825","6388"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","7","%","3484","243"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","14","%","44341","6145"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","10","%","24487","2433"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","5","%","1789","85"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","10","%","22698","2348"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","17","%","23338","3955"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","9","%","1695","158"
"Percentage of pupils reaching the higher standard in key stage 1 writing","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","18","%","21643","3797"
