"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stockport","Local authority","E08000007","Boys","53","%","17","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stockport","Local authority","E08000007","Girls","82","%","22","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","All","81","%","37","30"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Boys","76","%","25","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","All","69","%","126","87"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Boys","68","%","62","42"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls","70","%","64","45"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","All","74","%","73","54"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","Boys","63","%","30","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","Girls","81","%","43","35"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","All","90","%","20","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","Boys","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Sunderland","Local authority","E08000024","Girls","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","All","73","%","204","148"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","Boys","62","%","93","58"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","Girls","81","%","111","90"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Sutton","Local authority","E09000029","All","77","%","186","144"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Sutton","Local authority","E09000029","Boys","68","%","99","67"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Sutton","Local authority","E09000029","Girls","89","%","87","77"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","All","89","%","89","79"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","Boys","79","%","43","34"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","Girls","98","%","46","45"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Tameside","Local authority","E08000008","All","71","%","75","53"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Tameside","Local authority","E08000008","Boys","64","%","39","25"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Tameside","Local authority","E08000008","Girls","78","%","36","28"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","All","74","%","65","48"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Boys","66","%","29","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls","81","%","36","29"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","All","81","%","384","311"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","Boys","80","%","217","173"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Thurrock","Local authority","E06000034","Girls","83","%","167","138"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Torbay","Local authority","E06000027","All","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Torbay","Local authority","E06000027","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","All","75","%","338","253"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Boys","68","%","164","112"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Girls","81","%","174","141"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","All","69","%","118","82"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","Boys","68","%","66","45"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","Girls","71","%","52","37"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","All","71","%","55","39"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","Boys","70","%","23","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wakefield","Local authority","E08000036","Girls","72","%","32","23"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","All","66","%","175","116"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","Boys","58","%","97","56"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","Girls","77","%","78","60"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","All","71","%","631","449"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Boys","64","%","324","208"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Girls","79","%","307","241"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","All","73","%","476","349"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Boys","68","%","233","158"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Girls","79","%","243","191"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Warrington","Local authority","E06000007","All","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Warrington","Local authority","E06000007","Boys","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Warrington","Local authority","E06000007","Girls","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","All","78","%","87","68"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Boys","70","%","27","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Girls","82","%","60","49"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","All","82","%","22","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Boys","91","%","11","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Girls","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","All","58","%","144","83"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","Boys","53","%","77","41"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","Girls","63","%","67","42"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","All","72","%","221","159"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","Boys","70","%","110","77"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","Girls","74","%","111","82"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","All","60","%","62","37"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","Boys","33","%","30","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wigan","Local authority","E08000010","Girls","84","%","32","27"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","All","69","%","95","66"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Boys","60","%","48","29"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Girls","79","%","47","37"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","75","%","20","15"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","67","%","12","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wirral","Local authority","E08000015","All","92","%","13","12"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wirral","Local authority","E08000015","Boys","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wirral","Local authority","E08000015","Girls","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","All","82","%","55","45"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","Boys","70","%","27","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wokingham","Local authority","E06000041","Girls","93","%","28","26"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","All","75","%","382","285"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Boys","71","%","182","129"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Girls","78","%","200","156"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","All","86","%","22","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Boys","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Girls","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","York","Local authority","E06000014","All","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2017-18","Academic Year","York","Local authority","E06000014","Girls","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","All","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnet","Local authority","E09000003","All","91","%","69","63"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Boys","84","%","31","26"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Girls","97","%","38","37"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","All","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Boys","0","%","1","0"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bedford","Local authority","E06000055","All","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Boys","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Girls","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bexley","Local authority","E09000004","All","88","%","50","44"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bexley","Local authority","E09000004","Boys","88","%","32","28"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bexley","Local authority","E09000004","Girls","89","%","18","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","All","81","%","102","83"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","Boys","80","%","54","43"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","Girls","83","%","48","40"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","All","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","Girls","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","All","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","Boys","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bolton","Local authority","E08000001","All","67","%","12","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Boys","63","%","8","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Girls","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","All","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Boys","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Girls","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","All","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Boys","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Girls","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bradford","Local authority","E08000032","All","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Boys","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brent","Local authority","E09000005","All","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brent","Local authority","E09000005","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brent","Local authority","E09000005","Girls","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","All","75","%","24","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","74","%","19","14"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","All","82","%","28","23"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Boys","77","%","13","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Girls","87","%","15","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bromley","Local authority","E09000006","All","85","%","60","51"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Boys","80","%","35","28"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Girls","92","%","25","23"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","All","96","%","28","27"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","94","%","16","15"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bury","Local authority","E08000002","All","81","%","16","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bury","Local authority","E08000002","Boys","67","%","9","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Bury","Local authority","E08000002","Girls","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","All","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","Boys","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","All","94","%","51","48"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","Boys","100","%","27","27"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","Girls","88","%","24","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Camden","Local authority","E09000007","All","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Camden","Local authority","E09000007","Boys","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Camden","Local authority","E09000007","Girls","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","All","81","%","16","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","Boys","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","Girls","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","All","60","%","10","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","Boys","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","Girls","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","All","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","Boys","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","All","77","%","13","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","Boys","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","Girls","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2017-18","Academic Year","County Durham","Local authority","E06000047","All","77","%","26","20"
