"measure","ethnicity","ethnicity_type","time","time_type","geography","geography_type","geography_code","gender","age","value","value_type","denominator","numerator"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Camden","Local authority","E09000007","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","All","10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","Boys","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","Girls","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","All","10-11","79","%","14","11"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","Boys","10-11","63","%","8","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","Girls","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","All","10-11","76","%","17","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","Boys","10-11","64","%","11","7"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","Girls","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","City of London","Local authority","E09000001","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","City of London","Local authority","E09000001","Boys","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","City of London","Local authority","E09000001","Girls","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","City of London","Local authority","E09000001","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cornwall","Local authority","E06000052","All","10-11","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cornwall","Local authority","E06000052","Boys","10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cornwall","Local authority","E06000052","Girls","10-11","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cornwall","Local authority","E06000052","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","All","10-11","72","%","18","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Boys","10-11","56","%","9","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Girls","10-11","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","10-11","86","%","21","18"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","10-11","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","10-11","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","10-11","91","%","32","29"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","10-11","84","%","19","16"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","10-11","100","%","13","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","10-11","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","10-11","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","10-11","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","10-11","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","10-11","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","10-11","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","10-11","97","%","33","32"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","10-11","94","%","17","16"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","10-11","100","%","16","16"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","10-11","87","%","23","20"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","10-11","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","10-11","91","%","11","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","All","10-11","86","%","21","18"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Boys","10-11","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Girls","10-11","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dorset","Local authority","E06000059","All","10-11","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dorset","Local authority","E06000059","Boys","10-11","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dorset","Local authority","E06000059","Girls","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dorset","Local authority","E06000059","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dudley","Local authority","E08000027","All","10-11","79","%","14","11"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dudley","Local authority","E08000027","Boys","10-11","63","%","8","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dudley","Local authority","E08000027","Girls","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Dudley","Local authority","E08000027","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Ealing","Local authority","E09000009","All","10-11","94","%","18","17"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Ealing","Local authority","E09000009","Boys","10-11","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Ealing","Local authority","E09000009","Girls","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Ealing","Local authority","E09000009","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Riding of Yorkshire","Local authority","E06000011","All","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Riding of Yorkshire","Local authority","E06000011","Boys","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Riding of Yorkshire","Local authority","E06000011","Girls","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Riding of Yorkshire","Local authority","E06000011","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Sussex","Local authority","E10000011","All","10-11","93","%","14","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Sussex","Local authority","E10000011","Boys","10-11","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Sussex","Local authority","E10000011","Girls","10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","East Sussex","Local authority","E10000011","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","All","10-11","90","%","29","26"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Boys","10-11","88","%","16","14"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Girls","10-11","92","%","13","12"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Essex","Local authority","E10000012","All","10-11","98","%","54","53"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Boys","10-11","96","%","24","23"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Girls","10-11","100","%","30","30"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","All","10-11","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Boys","10-11","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Girls","10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","All","10-11","88","%","17","15"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Boys","10-11","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Girls","10-11","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","All","10-11","85","%","48","41"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Boys","10-11","86","%","28","24"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Girls","10-11","85","%","20","17"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","All","10-11","91","%","11","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Boys","10-11","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Girls","10-11","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Halton","Local authority","E06000006","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Boys","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Girls","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","All","10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Boys","10-11","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Girls","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","All","10-11","87","%","53","46"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Boys","10-11","83","%","29","24"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Girls","10-11","92","%","24","22"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","All","10-11","90","%","30","27"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Boys","10-11","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Girls","10-11","95","%","20","19"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","All","10-11","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Boys","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Girls","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","All","10-11","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Boys","10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Girls","10-11","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Havering","Local authority","E09000016","All","10-11","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Boys","10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Girls","10-11","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","All","10-11","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Boys","10-11","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Girls","10-11","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","All","10-11","82","%","68","56"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Boys","10-11","71","%","35","25"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Girls","10-11","94","%","33","31"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","All","10-11","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Boys","10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Girls","10-11","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","All","10-11","94","%","18","17"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Boys","10-11","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Girls","10-11","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","All","10-11","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Boys","10-11","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Girls","10-11","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Boys","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Girls","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Islington","Local authority","E09000019","All","10-11","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Islington","Local authority","E09000019","Boys","10-11","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Islington","Local authority","E09000019","Girls","10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Islington","Local authority","E09000019","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","10-11","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Boys","10-11","0","%","1","0"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Chinese","DfE 18+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Girls","10-11","100","%","2","2"
