"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","5385","4537"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","84","%","8854","7458"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","69","%","1553","1071"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","87","%","7301","6387"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","84","%","4484","3746"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","66","%","843","560"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","88","%","3641","3186"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","85","%","4370","3712"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","72","%","710","511"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","87","%","3660","3201"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","78","%","5447","4255"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","67","%","1349","907"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","82","%","4098","3348"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","76","%","2643","2005"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","65","%","653","422"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","80","%","1990","1583"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","80","%","2804","2250"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","70","%","696","485"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","2108","1765"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","72","%","10148","7293"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","62","%","3271","2018"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","77","%","6877","5275"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","70","%","5169","3633"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","60","%","1675","1002"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","75","%","3494","2631"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","74","%","4979","3660"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","64","%","1596","1016"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","78","%","3383","2644"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","79","%","12706","9981"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","69","%","3276","2275"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","82","%","9430","7706"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","78","%","6562","5125"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","69","%","1731","1195"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","4831","3930"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","79","%","6144","4856"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","70","%","1545","1080"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","82","%","4599","3776"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","79","%","28978","22848"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","72","%","5489","3953"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","80","%","23489","18895"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","79","%","14831","11708"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","72","%","2835","2035"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","11996","9673"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","79","%","14147","11140"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","72","%","2654","1918"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","80","%","11493","9222"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","62","%","6476","4025"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","62","%","854","533"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","62","%","5622","3492"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","61","%","3373","2067"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","62","%","460","283"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","61","%","2913","1784"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","63","%","3098","1957"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","63","%","394","250"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","63","%","2704","1707"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","20","%","5","1"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","20","%","5","1"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","78","%","474228","370498"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","60","%","74521","44810"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","81","%","399707","325688"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","78","%","242453","188461"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","59","%","38112","22541"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","204341","165920"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","79","%","231775","182037"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","61","%","36409","22269"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","82","%","195366","159768"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","78","%","426209","333413"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","60","%","69148","41672"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","82","%","357061","291741"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","78","%","217815","169559"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","59","%","35338","20940"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","182477","148619"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","79","%","208394","163854"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","61","%","33810","20732"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","82","%","174584","143122"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","34","%","2319","783"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","29","%","880","259"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","36","%","1439","524"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","33","%","1211","399"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","30","%","456","135"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","35","%","755","264"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","35","%","1108","384"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","29","%","424","124"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","38","%","684","260"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","82","%","1692","1383"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","61","%","291","177"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","86","%","1401","1206"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","82","%","864","709"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","60","%","150","90"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","87","%","714","619"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","81","%","828","674"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","62","%","141","87"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","85","%","687","587"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","40","%","473","190"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","36","%","328","117"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","50","%","145","73"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","39","%","238","93"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","36","%","160","57"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","46","%","78","36"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","41","%","235","97"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","36","%","168","60"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","55","%","67","37"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","80","%","43535","34729"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","67","%","3874","2585"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","81","%","39661","32144"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","79","%","22325","17701"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","66","%","2008","1319"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","20317","16382"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","80","%","21210","17028"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","68","%","1866","1266"
"Percentage of pupils reaching the key stage 2 expected standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","81","%","19344","15762"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","27","%","644723","171781"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","14","%","108972","15055"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","29","%","535751","156726"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","29","%","328996","95252"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","15","%","55809","8505"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","32","%","273187","86747"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","24","%","315722","76529"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","12","%","53163","6550"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","27","%","262559","69979"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","0","%","5","0"
"Percentage of pupils reaching the key stage 2 higher standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","0","%","5","0"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","36","%","71503","25916"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","23","%","10957","2520"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","39","%","60546","23396"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","39","%","36535","14200"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","25","%","5633","1416"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","41","%","30902","12784"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","34","%","34968","11716"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","21","%","5324","1104"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","36","%","29644","10612"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","43","%","12143","5164"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","27","%","1752","466"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","45","%","10391","4698"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","45","%","6193","2764"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","27","%","908","245"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","48","%","5285","2519"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","40","%","5950","2400"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","26","%","844","221"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","43","%","5106","2179"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","35","%","11067","3828"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","28","%","2466","701"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","36","%","8601","3127"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","37","%","5665","2114"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","31","%","1265","387"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","39","%","4400","1727"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","32","%","5402","1714"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","26","%","1201","314"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","33","%","4201","1400"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","25","%","38611","9462"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","18","%","10053","1822"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","27","%","28558","7640"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","25","%","19318","4846"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","18","%","5142","925"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","28","%","14176","3921"
