"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","78","%","51","65"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","83","%","340","412"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","69","%","18","26"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","92","%","11","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","98","%","54","55"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","100","%","4","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","57","%","4","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","97","%","29","30"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","95","%","62","65"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","89","%","8","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","92","%","12","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","92","%","11","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","100","%","11","11"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","88","%","23","26"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","86","%","25","29"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","90","%","18","20"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","80","%","4","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","50","%","1","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","100","%","39","39"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","85","%","11","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","87","%","13","15"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","93","%","14","15"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","78","%","7","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","77","%","10","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","87","%","13","15"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","100","%","23","23"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","86","%","12","14"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","93","%","14","15"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","81","%","21","26"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","79","%","11","14"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","94","%","15","16"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","100","%","9","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","80","%","8","10"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","93","%","14","15"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","50","%","1","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","83","%","10","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","96","%","23","24"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","92","%","67","73"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","77","%","10","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","85","%","11","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","88","%","37","42"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","95","%","19","20"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","100","%","2","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","98","%","49","50"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","87","%","34","39"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","93","%","13","14"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","50","%","2","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","94","%","16","17"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","88","%","59","67"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","70","%","7","10"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","100","%","17","17"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","100","%","4","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","100","%","10","10"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","100","%","4","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","92","%","44","48"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","92","%","23","25"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","92","%","11","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Knowsley","Country","E08000011","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Lambeth","Country","E09000022","All","10-11","87","%","13","15"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Lancashire","Country","E10000017","All","10-11","97","%","32","33"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Leeds","Country","E08000035","All","10-11","95","%","52","55"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Leicester","Country","E06000016","All","10-11","92","%","12","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Leicestershire","Country","E10000018","All","10-11","94","%","30","32"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Lewisham","Country","E09000023","All","10-11","89","%","40","45"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Lincolnshire","Country","E10000019","All","10-11","100","%","16","16"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","88","%","63","72"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","100","%","4","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","87","%","46","53"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","89","%","8","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","89","%","17","19"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","100","%","2","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","86","%","18","21"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","92","%","22","24"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","100","%","14","14"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","73","%","22","30"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","100","%","2","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","75","%","3","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","92","%","11","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","93","%","26","28"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","50","%","1","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","100","%","17","17"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","77","%","30","39"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","80","%","20","25"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","83","%","5","6"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","94","%","15","16"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","90","%","9","10"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","80","%","4","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","89","%","17","19"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","100","%","16","16"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","80","%","4","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","75","%","3","4"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","100","%","1","1"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","86","%","6","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","100","%","13","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","93","%","26","28"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","100","%","1","1"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","84","%","16","19"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","100","%","12","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","100","%","2","2"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","83","%","10","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","75","%","9","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","82","%","32","39"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","92","%","22","24"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","89","%","16","18"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","91","%","10","11"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","94","%","16","17"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","67","%","6","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","69","%","9","13"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","95","%","53","56"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","93","%","26","28"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","100","%","9","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","75","%","9","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","100","%","16","16"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","95","%","18","19"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","97","%","37","38"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","91","%","10","11"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","89","%","17","19"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","97","%","36","37"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","100","%","11","11"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","67","%","8","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","100","%","18","18"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","88","%","7","8"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","95","%","20","21"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","88","%","23","26"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","83","%","10","12"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","78","%","7","9"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","86","%","6","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","100","%","17","17"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","100","%","20","20"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","90","%","9","10"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","89","%","8","9"
