"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","39","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","14","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Occupational pension income","111","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Investment income","46","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Earnings income","107","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Gross income","515","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit income","229","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","157","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","41","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","26","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Occupational pension income","122","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Personal pension income","11","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Investment income","12","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Earnings income","137","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Other income","6","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Gross income","401","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit income","228","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","141","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","60","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Occupational pension income","79","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Personal pension income","7","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Investment income","5","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Earnings income","80","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Other income","2","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Gross income","428","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit income","208","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","137","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","45","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Occupational pension income","84","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Personal pension income","5","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Investment income","26","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Earnings income","98","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Other income","6","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Gross income","609","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit income","231","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","155","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","61","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","4","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Occupational pension income","144","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Personal pension income","26","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Investment income","78","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Earnings income","126","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Other income","3","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Mean","459","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Mean","463","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Mean","464","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Mean","421","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Mean","434","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Mean","352","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Mean","368","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Mean","510","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Median","357","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Median","360","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Median","361","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Median","329","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Median","392","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Median","286","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Median","272","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Median","311","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Mean","425","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Mean","429","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Mean","431","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Mean","374","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Mean","379","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Mean","291","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Mean","327","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Mean","453","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Median","319","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Median","324","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Median","326","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Median","262","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Median","338","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Median","224","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Median","230","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Median","237","£",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Count","  8,700,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Count","  8,300,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Count","  8,100,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Count","  200,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Count"," -","","Less than 50,000 in the UK population"
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Count","  100,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Count","  200,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Count"," -","","Less than 50,000 in the UK population"
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","All","ONS 5+2","Count","  20,762 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White All","ONS 5+2","Count","  20,018 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White British","ONS 5+2","Count","  19,603 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White Other","ONS 5+2","Count","  415 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Mixed","ONS 5+2","Count","  70 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Black","ONS 5+2","Count","  223 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Asian","ONS 5+2","Count","  386 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Other","ONS 5+2","Count","  65 ","",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Investment income","63","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Investment income","64","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","24","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Occupational pension income","64","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","88","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","31","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Occupational pension income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Personal pension income","13","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Investment income","57","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Other income","43","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","93","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","46","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Occupational pension income","43","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Personal pension income","8","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Investment income","29","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Other income","48","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","88","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","33","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Occupational pension income","34","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Investment income","35","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Other income","38","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Gross income","558","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit income","236","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","188","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","23","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Occupational pension income","162","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Gross income","564","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit income","237","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","190","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Occupational pension income","166","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Personal pension income","23","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Investment income","44","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Gross income","565","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit income","238","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","191","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Occupational pension income","168","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Personal pension income","23","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Investment income","44","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Gross income","509","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit income","212","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","152","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","38","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","16","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Occupational pension income","109","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Investment income","46","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Earnings income","115","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Other income","6","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Gross income","532","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit income","221","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","153","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","45","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Occupational pension income","97","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Personal pension income","11","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Investment income","12","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Earnings income","183","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Other income","8","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Gross income","405","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit income","225","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","138","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","63","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","15","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Occupational pension income","72","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Personal pension income","5","£",""
