"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","31","%","12776","3989"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","1639","236"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","28","%","6523","1850"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","26","%","8162","2086"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","19","%","1406","269"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","34","%","6253","2139"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","31","%","7659","2408"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","33","%","10377","3467"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","16","%","1564","258"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","36","%","8813","3209"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","773","107"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","32","%","4552","1479"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","30","%","5325","1586"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","19","%","791","151"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","41","%","4261","1730"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","37","%","5052","1881"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","27","%","5875","1572"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","19","%","1292","243"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","29","%","4583","1329"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","648","93"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","26","%","2331","599"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","23","%","2979","692"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","23","%","644","150"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","32","%","2252","730"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","30","%","2896","880"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","20","%","10622","2157"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","14","%","3439","472"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","23","%","7183","1685"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","10","%","1739","171"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","20","%","3691","745"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","17","%","5430","916"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","18","%","1700","301"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","27","%","3492","940"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","24","%","5192","1241"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","18","%","12672","2316"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","11","%","2911","332"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","20","%","9761","1984"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","10","%","1512","148"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","18","%","5049","923"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","16","%","6561","1071"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","13","%","1399","184"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","23","%","4712","1061"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","20","%","6111","1245"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","19","%","28870","5400"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","14","%","4694","673"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","20","%","24176","4727"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","12","%","2334","284"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","16","%","12246","1997"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","16","%","14580","2281"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","16","%","2360","389"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","23","%","11930","2730"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","22","%","14290","3119"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","18","%","9213","1643"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","12","%","1080","129"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","19","%","8133","1514"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","9","%","561","49"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","17","%","4124","691"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","16","%","4685","740"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","15","%","519","80"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","21","%","4009","823"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","20","%","4528","903"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","25","%","490459","124346"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","12","%","75554","8906"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","28","%","414905","115440"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","10","%","38785","3759"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","24","%","212480","51444"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","22","%","251265","55203"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","14","%","36769","5147"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","32","%","202425","63996"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","29","%","239194","69143"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","26","%","437845","113596"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","12","%","70589","8407"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","29","%","367256","105189"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","10","%","36220","3548"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","25","%","188137","46946"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","23","%","224357","50494"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","14","%","34369","4859"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","33","%","179119","58243"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","30","%","213488","63102"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","4","%","2529","95"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","4","%","829","33"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","4","%","1700","62"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","2","%","444","9"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","3","%","862","26"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","3","%","1306","35"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","6","%","385","24"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","4","%","838","36"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","5","%","1223","60"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","33","%","1578","527"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","8","%","241","19"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","38","%","1337","508"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","7","%","118","8"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","33","%","662","218"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","29","%","780","226"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","9","%","123","11"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","43","%","675","290"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","38","%","798","301"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","7","%","682","46"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","4","%","411","15"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","11","%","271","31"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","3","%","214","6"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","8","%","121","10"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","5","%","335","16"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","5","%","197","9"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","14","%","150","21"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","9","%","347","30"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","21","%","47825","10082"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","12","%","3484","432"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","22","%","44341","9650"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","18","%","24487","4432"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","11","%","1789","188"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","19","%","22698","4244"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","24","%","23338","5650"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","14","%","1695","244"
"Percentage of pupils reaching the higher standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","25","%","21643","5406"
