"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White Other","ONS 5+2","Count","420","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Mixed","ONS 5+2","Count","70","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Black","ONS 5+2","Count","223","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Asian","ONS 5+2","Count","386","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Other","ONS 5+2","Count","60","",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Investment income","63","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Investment income","64","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","24","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Occupational pension income","64","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","88","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","31","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Occupational pension income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Personal pension income","13","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Investment income","57","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Other income","44","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","93","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","46","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Occupational pension income","43","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Personal pension income","8","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Investment income","29","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Other income","48","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","88","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","33","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Occupational pension income","34","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Investment income","35","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Other income","38","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Gross income","534","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit income","225","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","180","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Occupational pension income","155","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Investment income","41","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Earnings income","87","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Gross income","539","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit income","227","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","182","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","21","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Occupational pension income","159","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Investment income","42","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Earnings income","85","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Gross income","540","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit income","227","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","183","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","21","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Occupational pension income","160","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Investment income","42","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Earnings income","85","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Gross income","486","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit income","203","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","145","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","36","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","15","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Occupational pension income","104","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Investment income","44","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Earnings income","109","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Other income ","6","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Gross income","509","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit income","212","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","146","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","43","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Occupational pension income","93","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Personal pension income","11","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Investment income","11","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Earnings income","175","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Other income ","8","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Gross income","387","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit income","215","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","132","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","60","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","14","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Occupational pension income","69","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Personal pension income","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Investment income","3","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Earnings income","94","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Gross income","408","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit income","196","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","132","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","41","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","15","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Occupational pension income","73","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Personal pension income","10","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Investment income","20","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Earnings income","102","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Other income ","6","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Gross income","628","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit income","217","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","140","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","54","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","14","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Occupational pension income","125","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Investment income","81","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Earnings income","183","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Other income ","3","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Mean","446","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Mean","450","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Mean","451","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Mean","407","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Mean","428","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Mean","339","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Mean","349","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Mean","516","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Median","347","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Median","351","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Median","352","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Median","322","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Median","347","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Median","272","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Median","263","£",""
"Net income BHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Median","310","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Mean","412","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Mean","417","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Mean","419","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Mean","362","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Mean","366","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Mean","273","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Mean","307","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Mean","450","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Median","311","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Median","317","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Median","318","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Median","251","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Median","293","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Median","199","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Median","220","£",""
"Net income AHC, £ per week","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Median","218","£",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Count","8,700,000","",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Count","8,300,000","",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Count","8,100,000","",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Count","200,000","",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Count","100,000","",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Count","200,000","",""
"Total Population Figures","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","All","ONS 5+2","Count","20,479","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","White All","ONS 5+2","Count","19,750","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","White British","ONS 5+2","Count","19,353","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","White Other","ONS 5+2","Count","397","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Mixed","ONS 5+2","Count","65","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Black","ONS 5+2","Count","223","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Asian","ONS 5+2","Count","384","",""
"Sample Sizes","2014/15; 2015/16; 2016/17","3-Year sum","Other","ONS 5+2","Count","57","",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","24","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Occupational pension income","61","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Investment income","62","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","24","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Investment income","63","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
