"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","24","%","2916","699"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","16","%","532","83"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","26","%","2384","616"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","19","%","2950","554"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","11","%","574","61"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","21","%","2376","493"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","15","%","10704","1643"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","10","%","2999","300"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","17","%","7705","1343"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","17","%","5381","889"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","11","%","1506","163"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","19","%","3875","726"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","14","%","5323","754"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","9","%","1493","137"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","16","%","3830","617"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","All","19","%","12481","2427"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","14","%","2475","351"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","21","%","10006","2076"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","22","%","6556","1422"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","16","%","1324","210"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","23","%","5232","1212"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","17","%","5925","1005"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","12","%","1151","141"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","18","%","4774","864"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","17","%","27862","4830"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","13","%","3862","483"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","18","%","24000","4347"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","19","%","14146","2650"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","14","%","1954","267"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","20","%","12192","2383"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","16","%","13716","2180"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","11","%","1908","216"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","17","%","11808","1964"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","All","16","%","7888","1224"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","9","%","811","75"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","16","%","7077","1149"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","18","%","4111","734"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","10","%","424","44"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","19","%","3687","690"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","13","%","3777","490"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","8","%","387","31"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","14","%","3390","459"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","All","22","%","493332","106386"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","10","%","64386","6161"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","23","%","428946","100225"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","24","%","253297","60179"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","11","%","33300","3524"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","26","%","219997","56655"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","19","%","240035","46207"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","8","%","31086","2637"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","21","%","208949","43570"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","22","%","440711","95711"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","10","%","60332","5775"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","24","%","380379","89936"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","24","%","226255","53997"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","11","%","31242","3283"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","26","%","195013","50714"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","19","%","214456","41714"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","9","%","29090","2492"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","21","%","185366","39222"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","3","%","2357","66"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","4","%","679","24"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","3","%","1678","42"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","3","%","1194","38"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","4","%","363","14"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","3","%","831","24"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","2","%","1163","28"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","3","%","316","10"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","2","%","847","18"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","26","%","1637","426"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","7","%","244","18"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","29","%","1393","408"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","28","%","864","242"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","8","%","126","10"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","31","%","738","232"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","24","%","773","184"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","7","%","118","8"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","27","%","655","176"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","3","%","598","19"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","2","%","352","8"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","4","%","246","11"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","3","%","293","10"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","2","%","166","4"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","5","%","127","6"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","3","%","305","9"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","2","%","186","4"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","4","%","119","5"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","21","%","48029","10164"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","12","%","2779","336"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","22","%","45250","9828"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","24","%","24691","5892"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","15","%","1403","213"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","24","%","23288","5679"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","18","%","23338","4272"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","9","%","1376","123"
"Percentage of pupils reaching the higher standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","19","%","21962","4149"
