"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Harrow","Local authority","E09000015","Girls","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","All","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","Boys","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Havering","Local authority","E09000016","All","88","%","17","15"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Havering","Local authority","E09000016","Boys","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Havering","Local authority","E09000016","Girls","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","All","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","Boys","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hertfordshire","Local authority","E10000015","All","96","%","53","51"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hertfordshire","Local authority","E10000015","Boys","93","%","28","26"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hertfordshire","Local authority","E10000015","Girls","100","%","25","25"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hillingdon","Local authority","E09000017","All","100","%","11","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hillingdon","Local authority","E09000017","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hillingdon","Local authority","E09000017","Girls","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","All","94","%","17","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","Boys","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","Girls","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Isle of Wight","Local authority","E06000046","All","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Isle of Wight","Local authority","E06000046","Boys","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Islington","Local authority","E09000019","All","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Islington","Local authority","E09000019","Boys","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Islington","Local authority","E09000019","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","Boys","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kent","Local authority","E10000016","All","86","%","51","44"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kent","Local authority","E10000016","Boys","81","%","26","21"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kent","Local authority","E10000016","Girls","92","%","25","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","All","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Boys","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","All","94","%","36","34"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","Boys","86","%","14","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","Girls","100","%","22","22"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","All","87","%","15","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","Boys","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","Girls","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","All","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","Girls","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lambeth","Local authority","E09000022","All","91","%","22","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lambeth","Local authority","E09000022","Boys","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lambeth","Local authority","E09000022","Girls","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lancashire","Local authority","E10000017","All","88","%","33","29"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lancashire","Local authority","E10000017","Boys","84","%","19","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lancashire","Local authority","E10000017","Girls","93","%","14","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leeds","Local authority","E08000035","All","92","%","52","48"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leeds","Local authority","E08000035","Boys","93","%","28","26"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leeds","Local authority","E08000035","Girls","92","%","24","22"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicester","Local authority","E06000016","All","89","%","19","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicester","Local authority","E06000016","Boys","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicester","Local authority","E06000016","Girls","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicestershire","Local authority","E10000018","All","87","%","31","27"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicestershire","Local authority","E10000018","Boys","81","%","16","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Leicestershire","Local authority","E10000018","Girls","93","%","15","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lewisham","Local authority","E09000023","All","85","%","54","46"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lewisham","Local authority","E09000023","Boys","82","%","28","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lewisham","Local authority","E09000023","Girls","88","%","26","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lincolnshire","Local authority","E10000019","All","93","%","14","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lincolnshire","Local authority","E10000019","Boys","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Lincolnshire","Local authority","E10000019","Girls","100","%","9","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Liverpool","Local authority","E08000012","All","89","%","91","81"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Liverpool","Local authority","E08000012","Boys","87","%","46","40"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Liverpool","Local authority","E08000012","Girls","91","%","45","41"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Luton","Local authority","E06000032","All","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Luton","Local authority","E06000032","Boys","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Luton","Local authority","E06000032","Girls","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Manchester","Local authority","E08000003","All","94","%","66","62"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Manchester","Local authority","E08000003","Boys","91","%","35","32"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Manchester","Local authority","E08000003","Girls","97","%","31","30"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Medway","Local authority","E06000035","All","91","%","11","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Medway","Local authority","E06000035","Boys","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Medway","Local authority","E06000035","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Merton","Local authority","E09000024","All","86","%","21","18"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Merton","Local authority","E09000024","Boys","92","%","13","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Merton","Local authority","E09000024","Girls","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Middlesbrough","Local authority","E06000002","All","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Middlesbrough","Local authority","E06000002","Boys","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Middlesbrough","Local authority","E06000002","Girls","0","%","1","0"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Milton Keynes","Local authority","E06000042","All","95","%","19","18"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Milton Keynes","Local authority","E06000042","Boys","100","%","11","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Milton Keynes","Local authority","E06000042","Girls","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Newcastle upon Tyne","Local authority","E08000021","All","92","%","39","36"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Boys","90","%","21","19"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Girls","94","%","18","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Newham","Local authority","E09000025","All","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Newham","Local authority","E09000025","Boys","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Newham","Local authority","E09000025","Girls","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Norfolk","Local authority","E10000020","All","88","%","50","44"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Norfolk","Local authority","E10000020","Boys","86","%","22","19"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Norfolk","Local authority","E10000020","Girls","89","%","28","25"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North East Lincolnshire","Local authority","E06000012","All","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North East Lincolnshire","Local authority","E06000012","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North East Lincolnshire","Local authority","E06000012","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Lincolnshire","Local authority","E06000013","All","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Lincolnshire","Local authority","E06000013","Boys","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Lincolnshire","Local authority","E06000013","Girls","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Somerset","Local authority","E06000024","All","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Somerset","Local authority","E06000024","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Somerset","Local authority","E06000024","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Tyneside","Local authority","E08000022","All","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Tyneside","Local authority","E08000022","Boys","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Tyneside","Local authority","E08000022","Girls","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","All","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","Girls","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Northamptonshire","Local authority","E10000021","All","93","%","28","26"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Northamptonshire","Local authority","E10000021","Boys","94","%","16","15"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Northamptonshire","Local authority","E10000021","Girls","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Northumberland","Local authority","E06000057","All","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Northumberland","Local authority","E06000057","Boys","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Northumberland","Local authority","E06000057","Girls","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Nottingham","Local authority","E06000018","All","92","%","13","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Nottingham","Local authority","E06000018","Boys","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Nottingham","Local authority","E06000018","Girls","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Nottinghamshire","Local authority","E10000024","All","92","%","51","47"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Nottinghamshire","Local authority","E10000024","Boys","90","%","30","27"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Nottinghamshire","Local authority","E10000024","Girls","95","%","21","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oldham","Local authority","E08000004","All","75","%","16","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oldham","Local authority","E08000004","Boys","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oldham","Local authority","E08000004","Girls","33","%","3","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oxfordshire","Local authority","E10000025","All","89","%","27","24"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oxfordshire","Local authority","E10000025","Boys","93","%","15","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Oxfordshire","Local authority","E10000025","Girls","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Peterborough","Local authority","E06000031","All","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Peterborough","Local authority","E06000031","Boys","33","%","6","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Peterborough","Local authority","E06000031","Girls","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Plymouth","Local authority","E06000026","All","89","%","19","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Plymouth","Local authority","E06000026","Boys","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Plymouth","Local authority","E06000026","Girls","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Poole","Local authority","E06000029","All","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Poole","Local authority","E06000029","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Poole","Local authority","E06000029","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Portsmouth","Local authority","E06000044","All","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Portsmouth","Local authority","E06000044","Boys","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Portsmouth","Local authority","E06000044","Girls","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Reading","Local authority","E06000038","All","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Reading","Local authority","E06000038","Boys","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Reading","Local authority","E06000038","Girls","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Redbridge","Local authority","E09000026","All","93","%","27","25"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Redbridge","Local authority","E09000026","Boys","88","%","16","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Redbridge","Local authority","E09000026","Girls","100","%","11","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","All","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","Boys","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","All","95","%","20","19"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","Boys","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","Girls","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rochdale","Local authority","E08000005","All","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rochdale","Local authority","E08000005","Boys","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rochdale","Local authority","E08000005","Girls","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","All","69","%","13","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","Boys","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","Girls","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Salford","Local authority","E08000006","All","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Salford","Local authority","E08000006","Boys","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Salford","Local authority","E08000006","Girls","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","All","87","%","23","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","Boys","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","Girls","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sefton","Local authority","E08000014","All","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sefton","Local authority","E08000014","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sefton","Local authority","E08000014","Girls","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sheffield","Local authority","E08000019","All","91","%","44","40"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sheffield","Local authority","E08000019","Boys","100","%","16","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Sheffield","Local authority","E08000019","Girls","86","%","28","24"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Shropshire","Local authority","E06000051","All","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","Shropshire","Local authority","E06000051","Boys","100","%","4","4"
